customer_id,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,country,state,city,zip_code,latitude,longitude,population,quarter,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,churn_label,churn_score,cltv,churn_category,tenure_group,revenue_per_month,avg_monthly_value,service_count,satisfaction_tenure_interaction,satisfaction_monthly_charge_interaction,revenue_tenure_interaction
8249-THVEC,Male,38,0,0,1,1,3,United States,California,Los Angeles,90041,34.137412,-118.207607,27866,Q3,1,3,51,Unknown,1,37.63,0,0,Unknown,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,19.4,997.75,0.0,0,1919.13,2916.88,4,Stayed,0,73,4025,Unknown,49_plus_months,57.19372549019608,0.3803921568627451,1,204,77.6,148760.88
8722-PRFDV,Female,21,1,0,1,1,3,United States,California,Los Angeles,90042,34.11572,-118.192754,64672,Q3,1,10,71,Offer A,1,48.76,0,1,Cable,71,1,0,1,0,1,1,1,1,Two Year,0,Credit Card,77.55,5574.35,0.0,0,3461.96,9036.31,3,Stayed,0,27,5097,Unknown,49_plus_months,127.2719718309859,1.0922535211267606,8,213,232.64999999999998,641578.01
2164-SOQXL,Female,31,0,0,1,1,2,United States,California,Los Angeles,90043,33.988543,-118.334081,44764,Q3,1,10,20,Unknown,1,14.79,0,0,Unknown,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.05,406.05,0.0,0,295.79999999999995,701.8499999999999,3,Stayed,0,43,2698,Unknown,13_24_months,35.092499999999994,1.0025,1,60,60.150000000000006,14036.999999999998
4020-KIUDI,Male,54,0,0,1,1,2,United States,California,Los Angeles,90044,33.952714,-118.292061,87383,Q3,1,8,6,Offer E,1,23.73,0,0,Unknown,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.85,138.85,0.0,0,142.38,281.23,5,Stayed,0,42,2186,Unknown,0_12_months,46.87166666666667,3.3083333333333336,1,30,99.25,1687.38
5850-BDWCY,Female,64,0,0,0,0,0,United States,California,Los Angeles,90045,33.954017,-118.402447,39334,Q3,0,0,6,Offer E,1,43.18,0,0,Unknown,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.2,123.65,0.0,0,259.08,382.73,5,Stayed,0,26,5029,Unknown,0_12_months,63.788333333333334,3.3666666666666667,1,30,101.0,2296.38
2038-YSEZE,Female,48,0,0,0,0,0,United States,California,Los Angeles,90046,34.108455,-118.362081,49839,Q3,0,0,29,Offer C,1,13.74,1,1,DSL,2,1,1,0,1,0,0,0,1,Month-to-Month,0,Credit Card,67.45,1801.1,0.0,0,398.46,2199.56,3,Stayed,0,65,3152,Unknown,25_48_months,75.84689655172414,2.325862068965517,7,87,202.35000000000002,63787.24
0827-ITJPH,Male,33,0,0,0,0,0,United States,California,Los Angeles,90047,33.958149,-118.308441,47107,Q3,0,0,36,Offer C,1,8.5,0,0,Unknown,0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,18.55,689.0,0.0,0,306.0,995.0,3,Stayed,0,28,5703,Unknown,25_48_months,27.63888888888889,0.5152777777777778,1,108,55.650000000000006,35820.0
8799-OXZMD,Female,35,0,0,0,0,0,United States,California,Los Angeles,90048,34.072945,-118.37267,21739,Q3,0,0,28,Offer C,0,0.0,0,1,DSL,14,0,0,1,0,0,0,0,1,Month-to-Month,1,Credit Card,29.75,790.7,0.0,0,0.0,790.7,5,Stayed,0,67,5463,Unknown,25_48_months,28.239285714285717,1.0625,3,140,148.75,22139.600000000002
1705-GUHPV,Female,64,0,0,0,0,0,United States,California,Los Angeles,90056,33.987945,-118.370442,8115,Q3,0,0,63,Offer B,1,26.74,1,0,Unknown,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,24.2,1618.2,0.0,0,1684.62,3302.82,3,Stayed,0,64,4948,Unknown,49_plus_months,52.425714285714285,0.3841269841269841,2,189,72.6,208077.66
4779-ZGICK,Male,39,0,0,1,1,1,United States,California,Los Angeles,90057,34.061918,-118.277939,44004,Q3,0,0,48,Offer B,1,11.86,1,0,Unknown,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,23.55,1173.35,0.0,0,569.28,1742.63,3,Stayed,0,66,5019,Unknown,25_48_months,36.30479166666667,0.49062500000000003,2,144,70.65,83646.24
0048-PIHNL,Female,48,0,0,1,0,0,United States,California,Los Angeles,90058,34.001617,-118.222274,3642,Q3,1,5,49,Offer B,1,49.58,0,0,Unknown,0,0,0,0,0,0,0,0,0,One Year,0,Bank Withdrawal,20.45,900.9,0.0,0,2429.42,3330.32,3,Stayed,0,20,6061,Unknown,49_plus_months,67.96571428571428,0.4173469387755102,1,147,61.349999999999994,163185.68000000002
3967-KXAPS,Male,42,0,0,1,0,0,United States,California,Los Angeles,90061,33.92128,-118.274186,24511,Q3,1,5,72,Offer A,1,13.59,1,1,DSL,5,1,1,1,1,1,1,1,0,Two Year,0,Credit Card,92.3,6719.9,0.0,0,978.48,7698.379999999999,4,Stayed,0,56,5136,Unknown,49_plus_months,106.92194444444443,1.2819444444444443,10,288,369.2,554283.36
3704-IEAXF,Female,49,0,0,1,1,3,United States,California,Los Angeles,90063,34.044271,-118.185237,55668,Q3,1,9,72,Unknown,0,0.0,0,1,DSL,53,0,1,0,1,1,1,1,1,Two Year,0,Credit Card,53.65,3784.0,0.0,0,0.0,3784.0,3,Stayed,0,47,5498,Unknown,49_plus_months,52.55555555555556,0.7451388888888889,7,216,160.95,272448.0
6810-VCAEX,Female,57,0,0,0,0,0,United States,California,Los Angeles,90064,34.037251,-118.423573,24505,Q3,0,0,47,Offer B,0,0.0,0,1,DSL,3,1,1,0,1,0,0,0,1,One Year,0,Credit Card,39.65,1798.65,0.0,0,0.0,1798.65,4,Stayed,0,26,4670,Unknown,25_48_months,38.26914893617022,0.8436170212765958,5,188,158.6,84536.55
0674-EYYZV,Female,41,0,0,0,0,0,United States,California,Los Angeles,90065,34.108833,-118.229715,47534,Q3,0,0,1,Unknown,1,36.33,0,1,DSL,4,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,54.65,54.65,0.0,0,36.33,90.98,3,Joined,0,74,5882,Unknown,0_12_months,90.98,54.65,4,3,163.95,90.98
4480-MBMLB,Female,52,0,0,0,0,0,United States,California,Los Angeles,90066,34.002028,-118.430656,55204,Q3,0,0,36,Offer C,1,28.41,1,1,Fiber Optic,4,0,1,1,0,1,1,1,1,One Year,1,Bank Withdrawal,104.8,3886.45,0.0,0,1022.76,4909.21,3,Stayed,0,68,5319,Unknown,25_48_months,136.36694444444444,2.911111111111111,9,108,314.4,176731.56
1395-OFUWC,Male,44,0,0,1,1,3,United States,California,Los Angeles,90067,34.057496,-118.413959,2527,Q3,1,5,43,Offer B,0,0.0,0,1,Cable,53,0,1,0,0,0,0,0,1,Month-to-Month,0,Credit Card,29.3,1224.05,0.0,0,0.0,1224.05,3,Stayed,0,70,4741,Unknown,25_48_months,28.46627906976744,0.6813953488372093,3,129,87.9,52634.15
2832-KJCRD,Female,22,1,0,0,0,0,United States,California,Los Angeles,90071,34.052917,-118.255178,21,Q3,0,0,38,Offer C,1,23.95,1,1,Fiber Optic,27,0,0,1,1,1,1,1,0,Month-to-Month,1,Bank Withdrawal,103.65,3988.5,0.0,140,910.1,5038.6,5,Stayed,0,47,2511,Unknown,25_48_months,132.59473684210528,2.7276315789473684,8,190,518.25,191466.80000000002
4075-WKNIU,Female,25,1,0,1,1,3,United States,California,Bell,90201,33.970343,-118.171368,105285,Q3,1,6,10,Offer E,1,5.59,1,1,DSL,59,0,1,1,1,1,0,0,1,Two Year,0,Credit Card,73.35,733.5,0.0,0,55.9,789.4,4,Stayed,0,44,2342,Unknown,0_12_months,78.94,7.334999999999999,8,40,293.4,7894.0
5090-EMGTC,Female,32,0,0,1,0,0,United States,California,Beverly Hills,90210,34.099891,-118.414338,21397,Q3,1,10,59,Offer B,1,45.75,0,1,Fiber Optic,11,0,1,0,1,1,1,1,1,Two Year,1,Credit Card,100.05,6034.85,0.0,0,2699.25,8734.1,3,Stayed,0,70,4521,Unknown,49_plus_months,148.035593220339,1.6957627118644067,8,177,300.15,515311.9
2346-CZYIL,Male,42,0,0,0,0,0,United States,California,Beverly Hills,90211,34.063947,-118.383001,8321,Q3,0,0,27,Offer C,1,39.77,0,0,Unknown,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.35,531.6,0.0,0,1073.7900000000002,1605.3900000000003,3,Stayed,0,52,4962,Unknown,25_48_months,59.4588888888889,0.7537037037037038,1,81,61.050000000000004,43345.530000000006
6258-NGCNG,Male,54,0,0,0,0,0,United States,California,Compton,90220,33.88151,-118.234451,47305,Q3,0,0,7,Offer E,1,1.41,1,0,Unknown,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,23.5,173.0,0.0,0,9.87,182.87,4,Stayed,0,33,5508,Unknown,0_12_months,26.124285714285715,3.357142857142857,2,28,94.0,1280.0900000000001
4186-ZBUEW,Female,55,0,0,0,0,0,United States,California,Compton,90221,33.885811,-118.206459,51387,Q3,0,0,36,Offer C,1,29.27,1,1,DSL,9,0,1,0,1,0,1,1,0,One Year,1,Credit Card,70.7,2511.95,0.0,60,1053.72,3625.67,3,Stayed,0,71,3566,Unknown,25_48_months,100.71305555555556,1.963888888888889,7,108,212.10000000000002,130524.12
5274-XHAKY,Female,19,1,0,1,1,2,United States,California,Compton,90222,33.912246,-118.236773,29825,Q3,1,10,41,Offer B,1,1.6,1,1,Fiber Optic,59,1,1,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,94.3,3893.6,0.0,0,65.60000000000001,3959.2,4,Stayed,0,43,2196,Unknown,25_48_months,96.56585365853658,2.3,7,164,377.2,162327.19999999998
1442-BQPVU,Female,33,0,0,0,0,0,United States,California,Culver City,90230,33.993991,-118.39704,31963,Q3,0,0,13,Unknown,0,0.0,0,1,DSL,28,0,1,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,29.15,357.15,0.0,0,0.0,357.15,4,Stayed,0,71,2876,Unknown,13_24_months,27.47307692307692,2.2423076923076923,3,52,116.6,4642.95
3978-YNKDD,Male,62,0,0,0,1,2,United States,California,Culver City,90232,34.019323,-118.391902,15195,Q3,0,0,19,Unknown,1,36.16,0,0,Unknown,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.85,467.5,0.0,0,687.04,1154.54,4,Stayed,0,43,2654,Unknown,13_24_months,60.765263157894736,1.0973684210526315,1,76,83.4,21936.26
4940-KHCWD,Female,61,0,0,1,0,0,United States,California,Downey,90240,33.956228,-118.120993,24908,Q3,1,1,60,Offer B,0,0.0,0,1,Cable,2,1,1,0,1,0,0,0,1,Two Year,0,Bank Withdrawal,37.7,2288.7,0.0,0,0.0,2288.7,4,Stayed,0,54,5148,Unknown,49_plus_months,38.144999999999996,0.6283333333333334,5,240,150.8,137322.0
9589-ABEPT,Male,47,0,0,1,0,0,United States,California,El Segundo,90245,33.917145,-118.401554,16041,Q3,1,9,69,Unknown,1,3.08,1,1,Fiber Optic,20,0,1,0,1,1,0,0,1,Two Year,1,Credit Card,92.45,6460.55,0.0,0,212.52,6673.070000000001,3,Stayed,0,56,4452,Unknown,49_plus_months,96.71115942028986,1.3398550724637681,7,207,277.35,460441.83
9388-ZEYVT,Male,63,0,0,0,0,0,United States,California,Gardena,90247,33.890853,-118.297967,47758,Q3,0,0,43,Offer B,0,0.0,0,1,DSL,11,0,0,1,1,0,1,1,1,One Year,0,Bank Withdrawal,44.15,1931.3,0.0,0,0.0,1931.3,4,Stayed,0,42,2522,Unknown,25_48_months,44.913953488372094,1.0267441860465116,6,172,176.6,83045.9
0305-SQECB,Female,54,0,0,0,1,1,United States,California,Gardena,90248,33.876482,-118.284077,9960,Q3,0,0,11,Unknown,0,0.0,0,1,DSL,17,1,0,0,1,0,0,0,0,One Year,1,Credit Card,36.05,402.6,0.0,100,0.0,502.6,4,Stayed,0,67,4265,Unknown,0_12_months,45.690909090909095,3.277272727272727,3,44,144.2,5528.6
7605-SNLQG,Female,42,0,0,1,0,0,United States,California,Gardena,90249,33.90139,-118.315697,26442,Q3,1,6,45,Offer B,1,6.49,0,1,DSL,22,0,0,1,0,0,0,0,1,Month-to-Month,1,Credit Card,50.25,2221.55,0.0,0,292.05,2513.6000000000004,4,Stayed,0,44,2036,Unknown,25_48_months,55.857777777777784,1.1166666666666667,4,180,201.0,113112.00000000001
4670-TABXH,Male,53,0,0,1,0,0,United States,California,Hawthorne,90250,33.914775,-118.348083,93315,Q3,1,6,72,Unknown,1,22.95,1,1,Fiber Optic,17,0,1,1,1,1,1,1,1,Two Year,1,Credit Card,109.75,7758.9,0.0,0,1652.4,9411.3,3,Stayed,0,71,5791,Unknown,49_plus_months,130.71249999999998,1.5243055555555556,10,216,329.25,677613.6
0064-SUDOG,Female,48,0,0,1,1,3,United States,California,Huntington Park,90255,33.97803,-118.217141,78114,Q3,1,3,12,Unknown,1,19.28,0,0,Unknown,0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,20.3,224.5,0.0,0,231.36,455.86,5,Stayed,0,57,5190,Unknown,0_12_months,37.98833333333334,1.6916666666666667,1,60,101.5,5470.32
8561-NMTBD,Female,20,1,0,1,1,3,United States,California,Lawndale,90260,33.88856,-118.351813,33300,Q3,1,3,67,Unknown,1,20.41,1,1,Fiber Optic,52,0,1,1,1,1,1,1,1,One Year,1,Credit Card,112.35,7388.45,0.0,0,1367.47,8755.92,4,Stayed,0,46,5427,Unknown,49_plus_months,130.68537313432836,1.676865671641791,10,268,449.4,586646.64
5161-XEUVX,Male,23,1,0,1,0,0,United States,California,Lynwood,90262,33.923573,-118.200669,69850,Q3,1,8,37,Offer C,1,13.13,1,1,Fiber Optic,58,0,0,1,1,1,0,0,1,Two Year,0,Credit Card,94.3,3460.95,0.0,0,485.81,3946.76,3,Stayed,0,49,2615,Unknown,25_48_months,106.6691891891892,2.5486486486486486,7,111,282.9,146030.12
8292-FRFZQ,Female,19,1,0,0,0,0,United States,California,Malibu,90263,34.037037,-118.705803,11,Q3,0,0,39,Offer C,0,0.0,0,1,DSL,73,1,1,0,1,0,0,0,1,One Year,0,Bank Withdrawal,41.15,1700.9,0.0,0,0.0,1700.9,4,Stayed,0,67,3445,Unknown,25_48_months,43.61282051282051,1.0551282051282052,5,156,164.6,66335.1
8591-NXRCV,Female,47,0,0,0,0,0,United States,California,Malibu,90265,34.074572,-118.831181,19630,Q3,0,0,41,Offer B,1,31.08,1,1,DSL,12,1,0,1,1,0,1,1,0,Month-to-Month,1,Bank Withdrawal,74.65,3090.65,0.0,100,1274.28,4464.93,4,Stayed,0,77,3859,Unknown,25_48_months,108.90073170731708,1.8207317073170732,8,164,298.6,183062.13
7895-VONWT,Female,20,1,0,0,0,0,United States,California,Manhattan Beach,90266,33.889632,-118.39737,33758,Q3,0,0,25,Offer C,0,0.0,0,1,Cable,59,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,48.25,1293.8,0.0,0,0.0,1293.8,5,Stayed,0,46,4284,Unknown,25_48_months,51.751999999999995,1.93,6,125,241.25,32345.0
4526-RMTLL,Male,32,0,0,1,1,1,United States,California,Maywood,90270,33.988572,-118.186565,28094,Q3,0,0,8,Offer E,1,37.28,1,1,DSL,14,1,1,0,1,0,1,1,1,Two Year,1,Credit Card,76.15,645.8,0.0,0,298.24,944.04,4,Stayed,0,64,4457,Unknown,0_12_months,118.005,9.51875,9,32,304.6,7552.32
6253-GNHWH,Female,63,0,0,1,1,3,United States,California,Pacific Palisades,90272,34.079449,-118.548306,22548,Q3,1,9,71,Unknown,1,45.81,1,1,DSL,52,1,1,1,1,0,0,0,1,Two Year,0,Credit Card,71.1,5224.95,0.0,0,3252.51,8477.46,4,Stayed,0,57,6090,Unknown,49_plus_months,119.40084507042252,1.0014084507042254,8,284,284.4,601899.6599999999
4566-NECEV,Male,40,0,0,0,0,0,United States,California,Palos Verdes Peninsula,90274,33.788208,-118.404955,24979,Q3,0,0,5,Unknown,1,39.13,1,1,Fiber Optic,20,0,1,1,0,0,1,1,1,Month-to-Month,0,Bank Withdrawal,96.55,500.1,0.0,0,195.65,695.75,3,Stayed,0,56,3787,Unknown,0_12_months,139.15,19.31,8,15,289.65,3478.75
8080-POTJR,Female,59,0,0,0,0,0,United States,California,Rancho Palos Verdes,90275,33.753146,-118.367459,41263,Q3,0,0,30,Offer C,1,6.74,1,1,DSL,18,1,0,1,0,1,1,1,1,One Year,1,Credit Card,79.3,2427.1,0.0,0,202.2,2629.3,3,Stayed,0,78,2655,Unknown,25_48_months,87.64333333333335,2.643333333333333,9,90,237.89999999999998,78879.0
6906-MPARY,Male,30,0,0,0,0,0,United States,California,Redondo Beach,90277,33.830453,-118.384565,34191,Q3,0,0,40,Offer B,1,32.27,0,1,Fiber Optic,69,0,1,0,1,0,1,1,1,One Year,1,Credit Card,89.6,3488.15,0.0,0,1290.8000000000002,4778.950000000001,4,Stayed,0,22,2524,Unknown,25_48_months,119.47375000000002,2.2399999999999998,7,160,358.4,191158.00000000003
3662-FXJFO,Female,44,0,0,0,0,0,United States,California,Redondo Beach,90278,33.873395,-118.37019,37322,Q3,0,0,54,Offer B,1,10.83,0,0,Unknown,0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,20.5,1035.7,0.0,0,584.82,1620.52,5,Stayed,0,30,5946,Unknown,49_plus_months,30.00962962962963,0.37962962962962965,1,270,102.5,87508.08
8107-RZLNV,Male,22,1,0,1,0,0,United States,California,South Gate,90280,33.944624,-118.192615,96267,Q3,1,10,72,Unknown,1,15.09,1,1,Fiber Optic,85,0,1,1,0,1,1,1,1,Two Year,1,Bank Withdrawal,106.3,7565.35,0.0,0,1086.48,8651.83,5,Stayed,0,62,4634,Unknown,49_plus_months,120.16430555555556,1.4763888888888888,9,360,531.5,622931.76
0516-OOHAR,Male,39,0,0,1,1,2,United States,California,Topanga,90290,34.115192,-118.61017,5451,Q3,1,8,28,Unknown,1,7.73,0,1,Fiber Optic,13,0,1,1,0,1,1,1,1,One Year,0,Bank Withdrawal,100.35,2799.0,0.0,0,216.44,3015.44,3,Stayed,0,50,3411,Unknown,25_48_months,107.69428571428571,3.5839285714285714,8,84,301.04999999999995,84432.32
2027-CWDNU,Male,45,0,0,1,1,3,United States,California,Venice,90291,33.991782,-118.479229,31021,Q3,1,1,18,Unknown,1,28.04,0,1,Fiber Optic,28,0,0,0,1,0,1,1,1,Month-to-Month,1,Bank Withdrawal,85.6,1601.5,0.0,0,504.72,2106.22,4,Stayed,0,63,5968,Unknown,13_24_months,117.0122222222222,4.7555555555555555,6,72,342.4,37911.96
9912-OMZDS,Female,63,0,0,1,1,1,United States,California,Playa Del Rey,90293,33.947305,-118.439841,11264,Q3,1,1,59,Offer B,1,35.23,1,1,Fiber Optic,19,0,1,1,0,1,1,1,1,One Year,1,Bank Withdrawal,106.15,6256.2,0.0,0,2078.57,8334.77,5,Stayed,0,51,5096,Unknown,49_plus_months,141.26728813559322,1.7991525423728814,9,295,530.75,491751.43000000005
3733-ZEECP,Male,29,1,0,1,1,2,United States,California,Inglewood,90301,33.956445,-118.358634,37527,Q3,1,3,22,Unknown,1,27.91,0,1,Cable,27,0,0,0,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,51.1,1232.9,0.0,0,614.02,1846.92,5,Stayed,0,34,5329,Unknown,13_24_months,83.9509090909091,2.3227272727272728,4,110,255.5,40632.240000000005
7878-RTCZG,Female,55,0,0,0,0,0,United States,California,Inglewood,90302,33.975332,-118.355252,30779,Q3,0,0,1,Unknown,1,2.38,0,0,Unknown,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.9,19.9,0.0,0,2.38,22.28,4,Joined,0,80,4050,Unknown,0_12_months,22.28,19.9,1,4,79.6,22.28
7103-IPXPJ,Male,44,0,0,1,0,0,United States,California,Inglewood,90305,33.958134,-118.330905,13779,Q3,1,7,50,Offer B,1,26.06,1,1,Fiber Optic,18,0,0,0,1,1,1,1,1,One Year,0,Bank Withdrawal,99.4,5059.75,0.0,0,1303.0,6362.75,4,Stayed,0,75,6479,Unknown,49_plus_months,127.255,1.9880000000000002,8,200,397.6,318137.5
4342-HFXWS,Female,19,1,0,1,1,1,United States,California,Santa Monica,90401,34.015481,-118.493231,5221,Q3,1,6,48,Offer B,1,44.66,0,1,DSL,27,1,0,1,1,1,0,0,1,One Year,0,Bank Withdrawal,69.7,3023.65,0.0,0,2143.68,5167.33,3,Stayed,0,50,3442,Unknown,25_48_months,107.65270833333334,1.4520833333333334,7,144,209.10000000000002,248031.84
3545-CNWRG,Female,52,0,0,1,1,3,United States,California,Santa Monica,90402,34.035849,-118.503508,11509,Q3,1,7,49,Offer B,1,27.38,1,1,Fiber Optic,57,0,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,98.35,4889.2,0.0,0,1341.62,6230.82,5,Stayed,0,39,4325,Unknown,49_plus_months,127.15959183673469,2.007142857142857,8,245,491.75,305310.18
1785-BPHTP,Male,64,0,0,1,1,2,United States,California,Santa Monica,90403,34.031529,-118.491156,23559,Q3,1,6,28,Unknown,1,3.18,0,1,Fiber Optic,12,0,0,1,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,85.45,2289.9,0.0,0,89.04,2378.94,3,Stayed,0,26,4022,Unknown,25_48_months,84.96214285714287,3.0517857142857143,5,84,256.35,66610.32
7315-WYOAW,Male,29,1,0,0,0,0,United States,California,Santa Monica,90405,34.005439,-118.477507,26099,Q3,0,0,13,Offer D,1,44.43,1,1,Fiber Optic,41,0,0,0,1,1,1,1,0,Month-to-Month,0,Bank Withdrawal,100.75,1313.25,0.0,120,577.59,2010.84,3,Stayed,0,80,5985,Unknown,13_24_months,154.68,7.75,7,39,302.25,26140.92
1173-XZPYF,Female,60,0,0,0,0,0,United States,California,Torrance,90501,33.833699,-118.314387,40705,Q3,0,0,11,Offer D,1,10.95,1,1,Fiber Optic,29,0,0,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,89.2,990.3,0.0,0,120.45,1110.75,4,Stayed,0,32,3734,Unknown,0_12_months,100.97727272727273,8.10909090909091,6,44,356.8,12218.25
2509-TFPJU,Male,62,0,0,1,0,0,United States,California,Torrance,90505,33.807882,-118.347957,34873,Q3,1,1,72,Unknown,1,40.04,1,0,Unknown,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,25.75,1864.2,0.0,0,2882.88,4747.08,5,Stayed,0,24,4413,Unknown,49_plus_months,65.93166666666667,0.3576388888888889,2,360,128.75,341789.76
9530-GRMJG,Male,63,0,0,1,1,3,United States,California,Whittier,90601,34.007353,-118.033683,32050,Q3,1,4,70,Unknown,1,38.83,1,1,DSL,24,0,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,84.1,5979.7,0.0,0,2718.1,8697.8,4,Stayed,0,48,5568,Unknown,49_plus_months,124.2542857142857,1.2014285714285713,10,280,336.4,608846.0
6898-RBTLU,Female,47,0,0,1,1,1,United States,California,Whittier,90602,33.972119,-118.020188,26265,Q3,1,9,49,Offer B,1,16.6,1,1,DSL,14,0,1,0,1,1,1,1,1,Two Year,0,Bank Withdrawal,79.3,3902.45,0.0,0,813.4000000000001,4715.85,5,Stayed,0,59,6366,Unknown,49_plus_months,96.24183673469389,1.6183673469387754,9,245,396.5,231076.65000000002
2068-WWXQZ,Male,61,0,0,0,0,0,United States,California,Whittier,90604,33.929704,-118.01208,37887,Q3,0,0,46,Offer B,1,30.25,0,0,Unknown,0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,20.05,902.0,0.0,0,1391.5,2293.5,5,Stayed,0,38,2942,Unknown,25_48_months,49.858695652173914,0.43586956521739134,1,230,100.25,105501.0
2061-VVFST,Female,57,0,0,1,0,0,United States,California,Whittier,90606,33.976678,-118.065875,32148,Q3,1,1,37,Unknown,1,45.19,0,0,Unknown,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,19.5,805.2,0.0,0,1672.03,2477.23,4,Stayed,0,72,3924,Unknown,25_48_months,66.95216216216217,0.527027027027027,1,148,78.0,91657.51
2380-DAMQP,Female,63,0,0,1,0,0,United States,California,La Palma,90623,33.850504,-118.039892,15505,Q3,1,10,72,Unknown,1,40.59,1,1,Fiber Optic,25,1,1,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,115.15,8349.7,0.0,0,2922.4800000000005,11272.18,4,Stayed,0,67,4761,Unknown,49_plus_months,156.55805555555557,1.5993055555555555,11,288,460.6,811596.96
2256-YLYLP,Male,45,0,0,1,1,1,United States,California,Cypress,90630,33.818477,-118.038307,47344,Q3,1,4,68,Unknown,1,34.13,0,1,DSL,25,0,0,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,72.95,4953.25,0.0,0,2320.84,7274.09,4,Stayed,0,27,4499,Unknown,49_plus_months,106.97191176470588,1.0727941176470588,8,272,291.8,494638.12
1272-ILHFG,Male,48,0,0,1,1,3,United States,California,La Habra,90631,33.940619,-117.9513,67354,Q3,1,1,15,Offer D,1,17.28,0,0,Unknown,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,19.65,332.65,0.0,0,259.20000000000005,591.85,5,Stayed,0,71,5928,Unknown,13_24_months,39.45666666666667,1.3099999999999998,1,75,98.25,8877.75
0164-XAIRP,Female,51,0,0,0,0,0,United States,California,La Mirada,90638,33.902045,-118.008961,47568,Q3,0,0,24,Unknown,1,10.64,0,0,Unknown,0,0,0,0,0,0,0,0,0,Two Year,1,Bank Withdrawal,19.55,470.2,0.0,0,255.36,725.56,5,Stayed,0,34,2511,Unknown,13_24_months,30.231666666666666,0.8145833333333333,1,120,97.75,17413.44
5666-CYCYZ,Female,21,1,0,0,0,0,United States,California,Montebello,90640,34.015217,-118.109962,62425,Q3,0,0,24,Unknown,1,18.07,1,1,Fiber Optic,52,0,0,0,1,0,1,1,1,Month-to-Month,1,Bank Withdrawal,89.55,2259.35,0.0,0,433.68,2693.03,4,Stayed,0,76,5352,Unknown,13_24_months,112.20958333333334,3.7312499999999997,7,96,358.2,64632.72
4011-ARPHK,Male,59,0,0,0,0,0,United States,California,Norwalk,90650,33.905963,-118.08263,103214,Q3,0,0,27,Unknown,1,18.51,0,1,DSL,9,1,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,50.35,1411.35,0.0,150,499.77,2061.12,3,Stayed,0,77,5578,Unknown,25_48_months,76.33777777777777,1.864814814814815,3,81,151.05,55650.24
6365-HITVU,Female,24,1,0,1,1,2,United States,California,Santa Fe Springs,90670,33.933565,-118.062611,16271,Q3,1,5,71,Unknown,1,48.08,0,1,Cable,51,1,1,1,1,1,1,1,1,Two Year,0,Credit Card,87.25,6328.7,0.0,0,3413.68,9742.38,4,Stayed,0,38,4135,Unknown,49_plus_months,137.21661971830986,1.2288732394366197,10,284,349.0,691708.98
7558-IMLMT,Male,48,0,0,1,1,2,United States,California,Stanton,90680,33.801869,-117.995068,29694,Q3,1,6,67,Unknown,1,8.82,0,0,Unknown,0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,20.8,1411.9,0.0,0,590.94,2002.84,4,Stayed,0,77,5626,Unknown,49_plus_months,29.893134328358208,0.31044776119402984,1,268,83.2,134190.28
